Etape	m2	p2
2133	864	0
2134	864	0
2135	865	0
2136	865	0
2137	865	0
2138	865	0
2139	865	0
2140	866	0
2141	866	0
2142	866	0
2143	866	0
2144	866	0
2145	867	0
2146	867	0
2147	867	0
2148	868	0
2149	868	0
2150	868	0
2151	868	0
2152	868	0
2153	868	0
2154	868	0
2155	868	0
2156	869	0
2157	869	0
2158	869	0
2159	869	0
2160	869	0
2161	869	0
2162	869	0
2163	869	0
2164	869	0
2165	869	0
2166	869	0
2167	869	0
2168	870	0
2169	870	0
2170	870	0
2171	870	0
2172	870	0
2173	870	0
2174	871	0
2175	871	0
2176	872	0
2177	872	0
2178	872	0
2179	872	0
2180	872	0
2181	872	0
2182	873	0
2183	873	0
2184	873	0
2185	873	0
2186	873	0
2187	873	0
2188	873	0
2189	873	0
2190	874	0
2191	874	0
2192	874	0
2193	874	0
2194	875	0
2195	876	0
2196	876	0
2197	876	0
2198	876	0
2199	876	0
2200	876	0
2201	876	0
2202	876	0
2203	876	0
2204	876	0
2205	876	0
2206	876	0
2207	876	0
2208	877	0
2209	878	0
2210	878	0
2211	878	0
2212	878	0
2213	878	0
2214	879	0
2215	879	0
2216	879	0
2217	880	0
2218	880	0
2219	880	0
2220	880	0
2221	880	0
2222	880	0
2223	880	0
2224	880	0
2225	880	0
2226	880	0
2227	881	0
2228	881	0
2229	881	0
2230	882	0
2231	882	0
2232	882	0
2233	883	0
2234	883	0
2235	883	0
2236	884	0
2237	884	0
2238	884	0
2239	884	0
2240	884	0
2241	884	0
2242	884	0
2243	884	0
2244	884	0
2245	884	0
2246	885	0
2247	885	0
2248	884	0
2249	884	0
2250	884	0
2251	884	0
2252	884	0
2253	884	0
2254	883	0
2255	884	0
2256	885	0
2257	885	0
2258	885	0
2259	885	0
2260	885	0
2261	885	0
2262	885	0
2263	884	0
2264	884	0
2265	885	0
2266	885	0
2267	885	0
2268	885	0
2269	885	0
2270	885	0
2271	885	0
2272	885	0
2273	886	0
2274	886	0
2275	886	0
2276	886	0
2277	886	0
2278	886	0
2279	886	0
2280	886	0
2281	886	0
2282	886	0
2283	886	0
2284	886	0
2285	886	0
2286	886	0
2287	886	0
2288	886	0
2289	886	0
2290	886	0
2291	886	0
2292	886	0
2293	886	0
2294	887	0
2295	887	0
2296	888	0
2297	888	0
2298	888	0
2299	888	0
2300	888	0
2301	888	0
2302	888	0
2303	888	0
2304	888	0
2305	888	0
2306	888	0
2307	888	0
2308	888	0
2309	889	0
2310	889	0
2311	890	0
2312	890	0
2313	890	0
2314	890	0
2315	890	0
2316	890	0
2317	890	0
2318	890	0
2319	890	0
2320	890	0
2321	890	0
2322	891	0
2323	891	0
2324	891	0
2325	891	0
2326	891	0
2327	891	0
2328	891	0
2329	891	0
2330	891	0
2331	891	0
2332	891	0
2333	891	0
2334	891	0
2335	891	0
2336	891	0
2337	891	0
2338	891	0
2339	891	0
2340	891	0
2341	891	0
2342	891	0
2343	892	0
2344	892	0
2345	892	0
2346	892	0
2347	892	0
2348	892	0
2349	892	0
2350	892	1
2351	892	1
2352	892	1
2353	892	1
2354	893	1
2355	893	1
2356	893	0
2357	893	0
2358	893	0
2359	893	0
2360	893	0
2361	894	0
2362	894	0
2363	894	0
2364	894	0
2365	894	0
2366	895	0
2367	895	0
2368	895	0
2369	895	0
2370	895	0
2371	895	0
2372	895	0
2373	895	0
2374	895	0
2375	895	0
2376	895	0
2377	895	0
2378	896	0
2379	896	0
2380	896	0
2381	896	0
2382	896	0
2383	896	0
2384	896	0
2385	896	0
2386	896	0
2387	896	0
2388	896	0
2389	896	0
2390	896	0
2391	896	0
2392	896	0
2393	896	0
2394	896	0
2395	896	0
2396	896	0
2397	896	0
2398	896	0
2399	896	0
2400	896	0
2401	896	0
2402	896	0
2403	896	0
2404	896	0
2405	896	0
2406	896	0
2407	896	0
2408	896	0
2409	896	0
2410	897	0
2411	897	0
2412	897	0
2413	897	0
2414	897	0
2415	897	0
2416	897	0
2417	897	0
2418	897	0
2419	897	0
2420	897	0
2421	897	0
2422	897	0
2423	897	0
2424	898	0
2425	898	0
2426	898	0
2427	898	0
2428	898	0
2429	898	0
2430	898	0
2431	898	0
2432	898	0
2433	898	0
2434	898	0
2435	898	0
2436	898	0
2437	898	0
2438	898	0
2439	898	0
2440	898	0
2441	898	0
2442	899	0
2443	899	0
2444	899	0
2445	899	0
2446	899	0
2447	899	0
2448	899	0
2449	899	0
2450	899	0
2451	899	0
2452	899	0
2453	899	0
2454	899	0
2455	899	0
2456	899	0
2457	899	0
2458	899	0
2459	899	0
2460	898	0
2461	898	0
2462	899	0
2463	899	0
2464	899	0
2465	899	0
2466	900	0
2467	900	0
2468	900	0
2469	900	0
2470	900	0
2471	900	0
2472	900	0
2473	900	0
2474	901	0
2475	902	0
2476	902	0
2477	902	0
2478	902	0
2479	902	0
2480	902	0
2481	902	0
2482	902	0
2483	902	0
2484	902	0
2485	902	0
2486	902	0
2487	902	0
2488	902	0
2489	902	0
2490	902	0
2491	902	0
2492	902	0
2493	902	0
2494	902	0
2495	902	0
2496	902	0
2497	902	0
2498	902	0
2499	902	0
2500	902	0
2501	902	0
2502	902	0
2503	902	0
2504	902	0
2505	902	0
2506	902	0
2507	902	0
2508	902	0
2509	902	0
2510	902	0
2511	902	0
2512	902	0
2513	902	0
2514	902	0
2515	902	0
2516	902	0
2517	902	0
2518	902	0
2519	903	0
2520	904	0
2521	904	0
2522	904	0
2523	904	0
2524	904	0
2525	904	0
2526	904	0
2527	904	0
2528	904	0
2529	904	0
2530	904	0
2531	904	0
2532	904	0
2533	904	0
2534	904	0
2535	904	0
2536	904	0
2537	904	0
2538	904	0
2539	904	0
2540	904	0
2541	904	0
2542	904	0
2543	904	0
2544	905	0
2545	905	0
2546	905	0
2547	905	0
2548	905	0
2549	905	0
2550	905	0
2551	906	0
2552	906	0
2553	906	0
2554	906	0
2555	906	0
2556	906	0
2557	906	0
2558	906	0
2559	906	0
2560	906	0
2561	906	0
2562	906	0
2563	906	0
2564	906	0
2565	906	0
2566	906	0
2567	906	0
2568	906	0
2569	906	0
2570	906	0
2571	906	0
2572	906	0
2573	906	0
2574	906	0
2575	906	0
2576	906	0
2577	906	0
2578	906	0
2579	906	0
2580	906	0
2581	906	0
2582	906	0
2583	906	0
2584	906	0
2585	906	0
2586	906	0
2587	906	0
2588	906	0
2589	906	0
2590	906	0
2591	906	0
2592	906	0
2593	906	0
2594	906	0
2595	906	0
2596	906	0
2597	907	0
2598	907	0
2599	907	0
2600	907	0
2601	907	0
2602	908	0
2603	908	0
2604	908	0
2605	908	0
2606	908	0
2607	908	0
2608	908	0
2609	908	0
2610	908	0
2611	908	0
2612	908	0
2613	908	0
2614	908	0
2615	908	0
2616	908	0
2617	908	0
2618	908	0
2619	908	0
2620	908	0
2621	908	0
2622	908	0
2623	908	0
2624	908	0
2625	908	0
2626	908	0
2627	908	0
2628	908	0
2629	908	0
2630	908	0
2631	908	0
2632	908	0
2633	908	0
2634	908	0
2635	908	0
2636	908	0
2637	908	0
2638	908	0
2639	908	0
2640	908	0
2641	908	0
2642	908	0
2643	908	0
2644	908	0
2645	908	0
2646	908	0
2647	908	0
2648	908	0
2649	908	0
2650	908	0
2651	908	0
2652	908	0
2653	908	0
2654	908	0
2655	909	0
2656	910	0
2657	910	0
2658	910	0
2659	910	0
2660	910	0
2661	910	0
2662	910	0
2663	910	0
2664	910	0
2665	910	0
2666	910	0
2667	910	0
2668	911	0
2669	911	0
2670	911	0
2671	911	0
2672	911	0
2673	911	0
2674	911	0
2675	911	0
2676	911	0
2677	911	0
2678	911	0
2679	911	0
2680	911	0
2681	911	0
2682	911	0
2683	911	0
2684	911	0
2685	911	0
2686	911	0
2687	911	0
2688	911	0
2689	911	0
2690	912	0
2691	912	0
2692	912	0
2693	912	0
2694	912	0
2695	912	0
2696	912	0
2697	912	0
2698	912	0
2699	912	0
2700	912	0
2701	912	0
2702	912	0
2703	912	0
2704	912	0
2705	912	0
2706	912	0
2707	913	0
2708	913	0
2709	913	0
2710	913	0
2711	913	0
2712	913	0
2713	913	0
2714	913	0
2715	913	0
2716	913	0
2717	913	0
2718	913	0
2719	913	0
2720	913	0
2721	913	0
2722	913	0
2723	913	0
2724	913	0
2725	913	0
2726	913	0
2727	913	0
2728	913	0
2729	913	0
2730	914	0
2731	915	0
2732	915	0
2733	915	0
2734	915	0
2735	915	0
2736	915	0
2737	915	0
2738	916	0
2739	916	0
2740	916	0
2741	916	0
2742	916	0
2743	916	0
2744	916	0
2745	916	0
2746	916	0
2747	916	0
2748	916	0
2749	916	0
2750	916	0
2751	917	0
2752	917	0
2753	917	0
2754	917	0
2755	917	0
2756	917	0
2757	917	0
2758	917	0
2759	917	0
2760	917	0
2761	917	0
2762	917	0
2763	917	0
2764	917	0
2765	917	0
2766	917	0
2767	917	0
2768	917	0
2769	917	0
2770	917	0
2771	917	0
2772	917	0
2773	917	0
2774	917	0
2775	917	0
2776	917	0
2777	917	0
2778	917	0
2779	917	0
2780	917	0
2781	917	0
2782	917	0
2783	917	0
2784	917	0
2785	917	0
2786	917	0
2787	917	0
2788	917	0
2789	917	0
2790	917	0
2791	917	0
2792	917	0
2793	917	0
2794	917	0
2795	917	0
2796	917	0
2797	917	0
2798	917	0
2799	917	0
2800	917	0
2801	917	0
2802	917	0
2803	917	0
2804	917	0
2805	917	0
2806	917	0
2807	917	0
2808	917	0
2809	917	0
2810	917	0
2811	917	0
2812	917	0
2813	917	0
2814	917	0
2815	917	0
2816	917	0
2817	917	0
2818	917	0
2819	917	0
2820	917	0
2821	917	0
2822	917	0
2823	917	0
2824	918	0
2825	918	0
2826	918	0
2827	918	0
2828	918	0
2829	918	0
2830	918	0
2831	918	0
2832	918	0
2833	918	0
2834	918	0
2835	918	0
2836	917	0
2837	917	0
2838	917	0
2839	917	0
2840	917	0
2841	917	0
2842	917	0
2843	917	0
2844	917	0
2845	917	0
2846	917	0
2847	917	0
2848	917	0
2849	917	0
2850	917	0
2851	917	0
2852	917	0
2853	917	0
2854	917	0
2855	917	0
2856	917	0
2857	917	0
2858	917	0
2859	917	0
2860	917	0
2861	917	0
2862	917	0
2863	917	0
2864	917	0
2865	917	0
2866	917	0
2867	917	0
2868	917	0
2869	917	0
2870	917	0
2871	917	0
2872	917	0
2873	917	0
2874	917	0
2875	917	0
2876	917	0
2877	917	0
2878	917	0
2879	917	0
2880	918	0
2881	918	0
2882	918	0
2883	918	0
2884	918	0
2885	918	0
2886	918	0
2887	918	0
2888	918	0
2889	918	0
2890	918	0
2891	918	0
2892	918	0
2893	918	0
2894	918	0
2895	918	0
2896	918	0
2897	918	0
2898	918	0
2899	918	0
2900	918	0
2901	918	0
2902	918	0
2903	918	0
2904	918	0
2905	918	0
2906	918	0
2907	918	0
2908	918	0
2909	918	0
2910	918	0
2911	918	0
2912	918	0
2913	918	0
2914	918	0
2915	918	0
2916	918	0
2917	918	0
2918	918	0
2919	918	0
2920	918	0
2921	917	0
2922	917	0
2923	917	0
2924	917	0
2925	917	0
2926	917	0
2927	918	0
2928	918	0
2929	918	0
2930	918	0
2931	918	0
2932	918	0
2933	918	0
2934	918	0
2935	918	0
2936	918	0
2937	918	0
2938	919	0
2939	919	0
2940	919	0
2941	919	0
2942	919	0
2943	919	0
2944	918	0
2945	918	0
2946	918	0
2947	918	0
2948	918	0
2949	918	0
2950	918	0
2951	918	0
2952	918	0
2953	918	0
2954	918	0
2955	919	0
2956	919	0
2957	919	0
2958	919	0
2959	919	0
2960	919	0
2961	919	0
2962	920	0
2963	920	0
2964	920	0
2965	920	0
2966	920	0
2967	920	0
2968	921	0
2969	921	0
2970	921	0
2971	920	0
2972	920	0
2973	920	0
2974	920	0
2975	920	0
2976	920	0
2977	920	0
2978	920	0
2979	920	0
2980	920	0
2981	920	0
2982	920	0
2983	920	0
2984	920	0
2985	920	0
2986	920	0
2987	920	0
2988	920	0
2989	920	0
2990	920	0
2991	920	0
2992	920	0
2993	920	0
2994	920	0
2995	920	0
2996	920	0
2997	920	0
2998	920	0
2999	920	0
3000	920	0
3001	920	0
3002	920	0
3003	920	0
3004	920	0
3005	920	0
3006	920	0
3007	920	0
3008	920	0
3009	920	0
3010	920	0
3011	920	0
3012	920	0
3013	920	0
3014	920	0
3015	920	0
3016	920	0
3017	921	0
3018	921	0
3019	921	0
3020	922	0
3021	922	0
3022	922	0
3023	922	0
3024	922	0
3025	922	0
3026	922	0
3027	922	0
3028	922	0
3029	922	0
3030	922	0
3031	922	0
3032	922	0
3033	921	0
3034	921	0
3035	920	0
3036	920	0
3037	920	0
3038	920	0
3039	920	0
3040	920	0
3041	920	0
3042	919	0
3043	919	0
3044	919	0
3045	919	0
3046	919	0
3047	919	0
3048	919	0
3049	919	0
3050	919	0
3051	919	0
3052	919	0
3053	919	0
3054	918	0
3055	918	0
3056	918	0
3057	918	0
3058	918	0
3059	918	0
3060	919	0
3061	919	0
3062	919	0
3063	919	0
3064	919	0
3065	919	0
3066	919	0
3067	919	0
3068	919	0
3069	919	0
3070	919	0
3071	919	0
3072	919	0
3073	919	0
3074	919	0
3075	919	0
3076	919	0
3077	919	0
3078	918	0
3079	917	0
3080	917	0
3081	916	0
3082	916	0
3083	916	0
3084	916	0
3085	915	0
3086	915	0
3087	915	0
3088	914	0
3089	914	0
3090	914	0
3091	914	0
3092	913	0
3093	913	0
3094	913	0
3095	913	0
3096	913	0
3097	912	0
3098	912	0
3099	912	0
3100	912	0
3101	912	0
3102	912	0
3103	912	0
3104	911	0
3105	911	0
3106	911	0
3107	911	0
3108	911	0
3109	911	0
3110	910	0
3111	910	0
3112	910	0
3113	909	0
3114	909	0
3115	909	0
3116	909	0
3117	909	0
3118	909	0
3119	909	0
3120	909	0
3121	909	0
3122	909	0
3123	909	0
3124	909	0
3125	909	0
3126	909	0
3127	909	0
3128	909	0
3129	909	0
3130	909	0
3131	909	0
3132	909	0
3133	909	0
3134	909	0
3135	909	0
3136	909	0
3137	909	0
3138	909	0
3139	908	0
3140	907	0
3141	907	0
3142	907	0
3143	907	0
3144	907	0
3145	907	0
3146	907	0
3147	907	0
3148	907	0
3149	907	0
3150	907	0
3151	906	0
3152	906	0
3153	905	0
3154	903	0
3155	903	0
3156	903	0
3157	903	0
3158	903	0
3159	903	0
3160	903	0
3161	903	0
3162	904	0
3163	904	0
3164	904	0
3165	903	0
3166	903	0
3167	903	0
3168	903	0
3169	903	0
3170	903	0
3171	904	0
3172	904	0
3173	904	0
3174	904	0
3175	903	0
3176	902	0
3177	902	0
3178	901	0
3179	901	0
3180	901	0
3181	901	0
3182	901	0
3183	900	0
3184	900	0
3185	900	0
3186	900	0
3187	900	0
3188	900	0
3189	900	0
3190	900	0
3191	900	0
3192	900	0
3193	900	0
3194	900	0
3195	900	0
3196	900	0
3197	900	0
3198	900	0
3199	900	0
3200	900	0
3201	900	0
3202	900	0
3203	900	0
3204	900	0
3205	900	0
3206	900	0
3207	901	0
3208	901	0
3209	900	0
3210	900	0
3211	899	0
3212	899	0
3213	899	0
3214	899	0
3215	899	0
3216	899	0
3217	899	0
3218	899	0
3219	899	0
3220	899	0
3221	899	0
3222	899	0
3223	899	0
3224	899	0
3225	899	0
3226	898	0
3227	898	0
3228	898	0
3229	898	0
3230	899	0
3231	899	0
3232	898	0
3233	898	0
3234	898	0
3235	898	0
3236	897	0
3237	897	0
3238	897	0
3239	897	0
3240	897	0
3241	897	0
3242	897	0
3243	897	0
3244	897	0
3245	897	0
3246	897	0
3247	897	0
3248	897	0
3249	897	0
3250	897	0
3251	896	0
3252	895	0
3253	895	0
3254	894	0
3255	894	0
3256	895	0
3257	893	0
3258	893	0
3259	893	0
3260	893	0
3261	892	0
3262	892	0
3263	892	0
3264	892	0
3265	892	0
3266	892	0
3267	892	0
3268	892	0
3269	892	0
3270	892	0
3271	892	0
3272	892	0
3273	892	0
3274	892	0
3275	892	0
3276	892	0
3277	892	0
3278	892	0
3279	892	0
3280	892	0
3281	892	0
3282	892	0
3283	892	0
3284	892	0
3285	892	0
3286	892	0
3287	892	0
3288	892	0
3289	892	0
3290	891	0
3291	891	0
3292	891	0
3293	891	0
3294	890	0
3295	890	0
3296	890	0
3297	889	0
3298	889	0
3299	889	0
3300	889	0
3301	889	0
3302	889	0
3303	889	0
3304	889	0
3305	889	0
3306	889	0
3307	889	0
3308	889	0
3309	889	0
3310	889	0
3311	889	0
3312	889	0
3313	889	0
3314	889	0
3315	889	0
3316	889	0
3317	889	0
3318	889	0
3319	889	0
3320	889	0
3321	889	0
3322	889	0
3323	889	0
3324	889	0
3325	889	0
3326	889	0
3327	889	0
3328	889	0
3329	889	0
3330	889	0
3331	889	0
3332	889	0
3333	889	0
3334	889	0
3335	890	0
3336	889	0
3337	889	0
3338	889	0
3339	888	0
3340	888	0
3341	888	0
3342	888	0
3343	887	0
3344	887	0
3345	886	0
3346	885	0
3347	885	0
3348	884	0
3349	884	0
3350	884	0
3351	884	0
3352	884	0
3353	884	0
3354	883	0
3355	883	0
3356	883	0
3357	883	0
3358	883	0
3359	883	0
3360	882	0
3361	881	1
3362	881	1
3363	881	1
3364	880	1
3365	880	1
3366	880	1
3367	880	1
3368	880	1
3369	880	1
3370	880	1
3371	879	1
3372	879	1
3373	879	1
3374	879	1
3375	879	1
3376	878	1
3377	878	1
3378	878	1
3379	878	1
3380	878	1
3381	878	1
3382	877	1
3383	877	1
3384	876	1
3385	876	1
3386	876	1
3387	876	1
3388	876	1
3389	876	2
3390	876	2
3391	876	2
3392	875	2
3393	875	2
3394	875	2
3395	875	2
3396	875	2
3397	875	2
3398	875	2
3399	875	2
3400	874	2
3401	874	2
3402	873	2
3403	873	2
3404	873	2
3405	873	2
3406	873	2
3407	873	2
3408	873	2
3409	873	2
3410	873	2
3411	873	2
3412	873	2
3413	873	2
3414	873	2
3415	873	2
3416	873	2
3417	873	2
3418	872	2
3419	872	2
3420	872	2
3421	872	2
3422	872	2
3423	871	2
3424	870	3
3425	870	3
3426	870	3
3427	869	3
3428	869	3
3429	869	3
3430	868	3
3431	868	3
3432	867	3
3433	867	3
3434	866	3
3435	866	3
3436	866	3
3437	866	3
3438	866	3
3439	866	3
3440	866	3
3441	866	3
3442	865	3
3443	865	3
3444	865	3
3445	865	3
3446	865	3
3447	865	3
3448	865	4
3449	865	4
3450	865	4
3451	865	4
3452	865	4
3453	865	4
3454	865	4
3455	865	4
3456	865	4
3457	865	4
3458	864	4
3459	864	4
3460	864	4
3461	864	4
3462	864	4
3463	864	4
3464	864	4
3465	864	4
3466	864	4
3467	863	4
3468	863	4
3469	863	4
3470	863	4
3471	863	4
3472	863	4
3473	863	4
3474	863	4
3475	863	4
3476	863	4
3477	863	4
3478	863	4
3479	862	4
3480	862	4
3481	860	4
3482	859	4
3483	858	4
3484	857	4
3485	856	4
3486	856	4
3487	856	5
3488	855	5
3489	855	5
3490	855	5
3491	855	5
3492	854	5
3493	854	5
3494	854	5
3495	854	5
3496	853	5
3497	853	5
3498	853	5
3499	853	5
3500	853	5
3501	853	5
3502	851	5
3503	851	5
3504	851	5
3505	850	5
3506	849	5
3507	849	5
3508	849	5
3509	849	5
3510	849	5
3511	848	5
3512	848	5
3513	848	5
3514	848	5
3515	848	6
3516	848	6
3517	848	6
3518	847	6
3519	847	6
3520	847	6
3521	847	6
3522	846	6
3523	846	6
3524	847	6
3525	846	6
3526	846	6
3527	846	6
3528	846	6
3529	846	6
3530	846	6
3531	846	6
3532	846	6
3533	846	6
3534	846	6
3535	846	6
3536	847	6
3537	846	6
3538	846	6
3539	846	6
3540	845	6
3541	844	6
3542	844	6
3543	844	6
3544	844	6
3545	844	6
3546	843	6
3547	843	6
3548	842	6
3549	842	6
3550	842	6
3551	842	6
3552	841	6
3553	841	6
3554	841	6
3555	840	6
3556	839	7
3557	839	7
3558	838	7
3559	838	7
3560	838	7
3561	838	7
3562	837	7
3563	837	7
3564	837	7
3565	837	7
3566	836	7
3567	835	7
3568	835	7
3569	835	7
3570	835	7
3571	835	7
3572	834	7
3573	834	7
3574	834	7
3575	833	7
3576	833	7
3577	831	7
3578	831	7
3579	831	7
3580	830	7
3581	830	7
3582	830	7
3583	830	7
3584	830	7
3585	830	7
3586	830	8
3587	829	8
3588	829	8
3589	829	8
3590	829	8
3591	829	8
3592	828	8
3593	827	8
3594	826	8
3595	826	8
3596	826	8
3597	826	8
3598	825	8
3599	825	8
3600	825	8
3601	824	8
3602	824	8
3603	824	8
3604	824	8
3605	824	9
3606	824	9
3607	824	9
3608	824	9
3609	824	10
3610	824	10
3611	824	10
3612	824	10
3613	823	10
3614	823	10
3615	823	10
3616	822	10
3617	822	10
3618	821	10
3619	820	10
3620	819	10
3621	818	11
3622	818	11
3623	818	12
3624	817	12
3625	817	12
3626	817	12
3627	817	12
3628	816	12
3629	815	12
3630	815	12
3631	815	12
3632	813	13
3633	812	13
3634	811	13
3635	811	13
3636	811	13
3637	811	13
3638	810	13
3639	809	13
3640	809	13
3641	809	13
3642	809	13
3643	808	13
3644	808	13
3645	808	13
3646	808	13
3647	807	13
3648	805	13
3649	805	13
3650	805	13
3651	805	13
3652	804	13
3653	803	13
3654	803	13
3655	802	13
3656	801	13
3657	800	13
3658	800	13
3659	800	13
3660	799	14
3661	798	14
3662	799	14
3663	798	15
3664	798	16
3665	799	16
3666	799	16
3667	799	16
3668	798	16
3669	798	16
3670	798	16
3671	798	16
3672	797	16
3673	797	17
3674	797	17
3675	797	17
3676	797	17
3677	796	17
3678	796	17
3679	796	17
3680	796	17
3681	796	17
3682	796	17
3683	796	18
3684	796	18
3685	796	18
3686	796	18
3687	796	18
3688	795	18
3689	794	18
3690	794	18
3691	794	18
3692	794	18
3693	794	18
3694	794	18
3695	794	18
3696	794	18
3697	794	18
3698	794	18
3699	794	18
3700	792	18
3701	792	19
3702	791	19
3703	791	19
3704	790	19
3705	790	19
3706	789	19
3707	789	19
3708	789	19
3709	787	19
3710	786	19
3711	786	19
3712	785	19
3713	784	19
3714	784	19
3715	783	19
3716	782	19
3717	782	19
3718	780	19
3719	780	19
3720	780	19
3721	779	19
3722	779	19
3723	779	20
3724	779	20
3725	778	20
3726	777	21
3727	777	21
3728	776	22
3729	776	22
3730	776	23
3731	776	23
3732	776	23
3733	776	23
3734	776	23
3735	776	23
3736	775	23
3737	774	23
3738	774	23
3739	774	23
3740	773	23
3741	773	23
3742	772	24
3743	772	25
3744	771	26
3745	771	26
3746	771	26
3747	771	26
3748	771	26
3749	771	26
3750	771	27
3751	769	27
3752	769	27
3753	769	27
3754	768	27
3755	766	27
3756	765	27
3757	765	27
3758	765	28
3759	765	28
3760	764	28
3761	764	28
3762	763	29
3763	763	29
3764	761	29
3765	761	29
3766	760	30
3767	760	30
3768	759	30
3769	758	30
3770	757	30
3771	757	30
3772	756	30
3773	756	30
3774	755	30
3775	755	30
3776	755	30
3777	755	31
3778	754	31
3779	754	32
3780	754	32
3781	753	32
3782	753	32
3783	751	32
3784	751	32
3785	750	32
3786	750	32
3787	750	32
3788	750	32
3789	749	32
3790	749	32
3791	748	32
3792	748	32
3793	747	33
3794	747	33
3795	746	33
3796	746	33
3797	745	33
3798	745	33
3799	744	34
3800	744	35
3801	744	36
3802	744	37
3803	744	37
3804	743	37
3805	742	37
3806	741	37
3807	741	37
3808	741	37
3809	741	37
3810	740	37
3811	739	37
3812	737	37
3813	737	38
3814	737	38
3815	737	38
3816	737	38
3817	737	38
3818	737	38
3819	737	38
3820	737	38
3821	736	38
3822	735	38
3823	735	38
3824	734	38
3825	734	38
3826	734	39
3827	733	39
3828	732	39
3829	732	39
3830	732	39
3831	732	40
3832	731	40
3833	730	40
3834	730	40
3835	730	40
3836	730	40
3837	730	40
3838	729	40
3839	729	41
3840	727	41
3841	727	41
3842	727	41
3843	726	42
3844	725	43
3845	725	43
3846	725	43
3847	725	43
3848	725	43
3849	724	43
3850	723	43
3851	723	43
3852	722	43
3853	722	43
3854	722	43
3855	721	43
3856	721	44
3857	719	44
3858	719	44
3859	719	44
3860	719	44
3861	718	44
3862	718	44
3863	717	44
3864	717	45
3865	717	46
3866	716	46
3867	716	46
3868	716	47
3869	716	48
3870	716	48
3871	716	48
3872	715	48
3873	715	48
3874	715	48
3875	715	48
3876	714	48
3877	714	48
3878	714	48
3879	713	48
3880	713	48
3881	712	48
3882	711	49
3883	710	50
3884	710	50
3885	710	50
3886	709	50
3887	709	50
3888	708	50
3889	708	50
3890	707	50
3891	707	50
3892	707	50
3893	706	50
3894	705	50
3895	705	50
3896	705	51
3897	705	51
3898	705	51
3899	705	51
3900	704	51
3901	704	51
3902	703	52
3903	702	52
3904	701	52
3905	700	52
3906	700	52
3907	700	52
3908	701	53
3909	700	53
3910	699	53
3911	698	53
3912	698	53
3913	697	53
3914	695	53
3915	695	53
3916	694	54
3917	693	54
3918	693	55
3919	692	55
3920	691	56
3921	691	56
3922	691	56
3923	689	56
3924	689	56
3925	688	56
3926	688	56
3927	688	57
3928	688	57
3929	688	57
3930	687	57
3931	686	57
3932	686	57
3933	685	57
3934	684	57
3935	684	57
3936	683	58
3937	683	58
3938	683	58
3939	683	58
3940	682	58
3941	680	58
3942	680	58
3943	680	58
3944	680	58
3945	680	58
3946	680	58
3947	678	58
3948	677	58
3949	677	59
3950	676	59
3951	676	59
3952	675	59
3953	674	59
3954	674	60
3955	673	60
3956	673	60
3957	672	60
3958	672	60
3959	671	60
3960	669	60
3961	668	60
3962	668	60
3963	667	61
3964	667	61
3965	666	62
3966	666	62
3967	666	62
3968	665	62
3969	665	62
3970	664	62
3971	664	62
3972	664	62
3973	664	62
3974	663	62
3975	663	62
3976	661	62
3977	661	62
3978	660	63
3979	659	63
3980	658	63
3981	657	63
3982	657	63
3983	657	64
3984	657	64
3985	657	65
3986	656	65
3987	657	66
3988	656	66
3989	656	66
3990	656	66
3991	655	66
3992	654	66
3993	654	66
3994	653	66
3995	653	66
3996	652	66
3997	651	66
3998	651	66
3999	651	66
4000	652	66
4001	650	66
4002	648	66
4003	648	67
4004	647	67
4005	647	68
4006	647	68
4007	645	68
4008	645	68
4009	644	68
4010	644	68
4011	643	69
4012	642	69
4013	641	69
4014	641	69
4015	640	69
4016	640	69
4017	640	69
4018	640	69
4019	640	69
4020	639	70
4021	638	70
4022	637	70
4023	636	70
4024	634	70
4025	634	71
4026	634	71
4027	633	71
4028	632	71
4029	632	71
4030	631	71
4031	631	71
4032	630	71
4033	629	72
4034	628	72
4035	627	72
4036	627	72
4037	627	73
4038	625	73
4039	625	73
4040	623	73
4041	622	74
4042	621	74
4043	621	74
4044	621	74
4045	619	74
4046	618	75
4047	617	75
4048	616	75
4049	614	75
4050	614	75
4051	614	76
4052	614	76
4053	613	76
4054	613	76
4055	612	77
4056	611	77
4057	611	77
4058	612	77
4059	611	78
4060	611	79
4061	610	80
4062	610	80
4063	610	80
4064	609	80
4065	608	81
4066	608	81
4067	607	82
4068	606	83
4069	605	84
4070	603	85
4071	603	85
4072	602	85
4073	601	85
4074	599	85
4075	599	85
4076	598	85
4077	598	85
4078	596	86
4079	596	86
4080	595	86
4081	594	86
4082	593	86
4083	592	86
4084	592	86
4085	590	87
4086	590	87
4087	589	87
4088	589	88
4089	589	89
4090	589	89
4091	589	89
4092	588	89
4093	587	89
4094	587	89
4095	587	89
4096	586	90
4097	585	90
4098	585	90
4099	585	90
4100	583	90
4101	582	90
4102	582	90
4103	583	90
4104	582	90
4105	582	90
4106	582	91
4107	581	91
4108	580	91
4109	580	91
4110	580	91
4111	579	91
4112	579	91
4113	578	91
4114	577	91
4115	576	92
4116	575	92
4117	574	92
4118	574	92
4119	574	92
4120	573	92
4121	571	93
4122	571	94
4123	571	94
4124	571	95
4125	571	95
4126	570	95
4127	570	95
4128	569	95
4129	569	96
4130	568	96
